Timestamp_cubic,Vazao_cubic,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck,Link_bottleneck
1705405948,916510510.0,927048544.0,36.13,7,10.0,go-ms
1705429686,906651238.0,914727834.0,19.65,7,10.0,go-ms
1705444103,832727671.0,914727834.0,23.11,7,10.0,go-ms
1705454389,894433002.0,927068896.0,20.69,7,10.0,go-ms
1705484214,908890785.0,910223223.0,36.59,7,10.0,go-ms
1705495357,876033520.0,930354638.0,30.79,7,10.0,go-ms
1705617991,718275386.0,879413906.0,38.68,7,10.0,go-ms
1705621410,901048204.0,879413906.0,36.77,7,10.0,go-ms
1705678121,903712740.0,926838180.0,23.54,7,10.0,go-ms
1705699731,921489740.0,926683231.0,20.09,7,10.0,go-ms
1705708522,698484704.0,926683231.0,21.56,7,10.0,go-ms
1705736054,934388923.0,924167725.0,35.81,7,10.0,go-ms
1705754202,867174346.0,926554126.0,34.54,7,10.0,go-ms
1705779116,847353757.0,926554126.0,29.68,7,10.0,go-ms
1705878579,815309669.0,927624613.0,23.08,7,10.0,pr-ms
1705920478,935904262.0,923849547.0,34.04,7,10.0,go-ms
1705931053,843922616.0,923849547.0,18.9,6,100.0,mt-ms
1705957928,556068138.0,885631053.0,8.9,7,10.0,go-ms
1705972662,926369840.0,885631053.0,17.14,7,10.0,go-ms
1706001623,485429759.0,877399433.0,6.64,7,10.0,go-ms
1706022698,118860422.0,881045684.0,18.88,7,10.0,pr-ms
1706036834,140241549.0,839072528.0,37.79,7,10.0,go-ms
1706037467,292185979.0,839072528.0,47.25,7,10.0,go-ms
1706063906,166776338.0,848505948.0,14.9,7,10.0,go-ms
1706090552,307022960.0,906145616.0,19.76,6,100.0,mt-ms
1706104610,137158911.0,850505054.0,14.99,7,10.0,go-ms
1706115525,320279642.0,850505054.0,24.0,7,10.0,go-ms
1706131393,341208285.0,771698264.0,39.28,6,100.0,mt-ms
1706178608,385063987.0,906129306.0,19.14,7,10.0,go-ms
1706182101,610584553.0,906129306.0,19.5,7,10.0,go-ms
1706296113,107112691.0,797756541.0,38.88,7,10.0,go-ms
