Timestamp_cubic,Vazao_cubic,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck,Link_bottleneck
1705404468,937849422.0,920915141.0,24.53,8,100.0,ma-pi
1705417748,535140333.0,920915141.0,14.04,8,100.0,ma-pi
1705440462,935488949.0,924162919.0,19.77,8,100.0,ma-pi
1705455795,937318337.0,915616425.0,13.51,8,100.0,ma-pi
1705494613,896958233.0,912255783.0,14.49,8,100.0,ma-pi
1705545188,936799016.0,923169449.0,9.88,8,100.0,ma-pi
1705607558,935694922.0,911947504.0,10.66,8,100.0,ma-pi
1705621748,934544668.0,911947504.0,25.03,8,100.0,ba-pi
1705655278,937374093.0,926050311.0,26.02,8,100.0,ba-pi
1705716536,934055099.0,907388326.0,67.65,12,3.0,am-df
1705735513,928565455.0,907388326.0,62.19,12,3.0,am-df
1705753134,937607904.0,937389888.0,18.54,8,100.0,ma-pi
1705787978,866234004.0,902302806.0,17.61,8,100.0,ma-pi
1705789748,846621066.0,902302806.0,17.11,8,100.0,ma-pi
1705831515,842900304.0,910374885.0,43.39,11,100.0,ce-pi
1705868736,937971636.0,925633371.0,19.51,8,100.0,ma-pi
1705875958,935751748.0,925633371.0,10.74,8,100.0,ma-pi
1705930179,740455348.0,914049495.0,16.22,8,100.0,ma-pi
1705951081,917662341.0,914049495.0,15.19,8,100.0,ma-pi
1705961319,602828603.0,906443245.0,22.59,8,100.0,ba-pi
1705978274,848406065.0,906443245.0,12.53,8,10.0,pa-ma
1706043859,553729285.0,911453952.0,19.62,8,100.0,ma-pi
1706073117,362475563.0,901462905.0,6.26,8,10.0,pa-ma
1706134545,408578230.0,915721649.0,18.88,8,100.0,ma-pi
1706161752,800041406.0,1153437.0,24.82,8,100.0,ma-pi
1706179659,418643842.0,916401564.0,17.08,8,100.0,ma-pi
1706220199,387713477.0,909421325.0,15.79,8,100.0,ba-pi
1706268787,607074987.0,906392861.0,17.5,8,100.0,ma-pi
1706389997,756638727.0,913629111.0,10.29,8,100.0,ma-pi
1706407105,578238767.0,913629111.0,10.77,8,100.0,ma-pi
1706435086,581644467.0,799586511.0,20.62,8,10.0,pa-ma
1706446252,346480273.0,799586511.0,18.53,8,10.0,pa-ma
