Timestamp_cubic,Vazao_cubic,Vazao_bbr,Atraso(ms),Hop_count,Bottleneck,Link_bottleneck
1705400928,810187391.0,909022351.0,31.6,5,10.0,ma-pa
1705430329,810864226.0,912435332.0,31.02,5,10.0,ma-pa
1705439656,671929818.0,918605831.0,31.19,5,10.0,ma-pa
1706520305,586729996.0,871841435.0,11.84,5,10.0,ma-pa
1706703066,498074621.0,856687106.0,29.89,5,10.0,ma-pa
1706805693,468189464.0,850974235.0,35.03,5,10.0,ma-pa
1706872721,545038958.0,842741542.0,14.52,5,10.0,ma-pa
1706885180,599833072.0,842741542.0,10.31,5,10.0,ma-pa
1706907239,522087034.0,851285872.0,12.31,5,10.0,ma-pa
1707514702,625641191.0,849612739.0,26.61,5,10.0,ma-pa
1707520912,497391677.0,861303427.0,10.6,5,10.0,ma-pa
1707523539,488039481.0,842324596.0,30.21,5,10.0,ma-pa
1707815380,545889948.0,851707474.0,36.46,5,10.0,ma-pa
1707837555,619656885.0,871323811.0,15.43,5,10.0,ma-pa
1707861037,595855039.0,879757067.0,16.93,5,10.0,ma-pa
1707868961,544631572.0,879757067.0,10.69,5,10.0,ma-pa
1707902724,443604468.0,886887931.0,15.67,5,10.0,ma-pa
1707905949,649279200.0,883952617.0,14.37,5,10.0,ma-pa
1707940857,515377629.0,880122309.0,12.6,5,10.0,ma-pa
1707953104,618503357.0,888353809.0,5.43,5,10.0,ma-pa
1707965161,568856177.0,888353809.0,13.07,5,10.0,ma-pa
1707999106,51328303.0,862244820.0,49.33,5,10.0,ma-pa
1708374665,587549232.0,851863525.0,12.27,5,10.0,ma-pa
1708390559,576406262.0,862348945.0,7.52,5,10.0,ma-pa
1708418668,581960116.0,885945051.0,6.39,5,10.0,ma-pa
1708422929,501324787.0,885945051.0,6.36,5,10.0,ma-pa
1708438576,527959177.0,881319368.0,6.88,5,10.0,ma-pa
1708445970,424517182.0,881319368.0,7.13,5,10.0,ma-pa
1708462212,495295517.0,866335180.0,27.37,5,10.0,ma-pa
1708468915,493880925.0,862041786.0,25.52,5,10.0,ma-pa
1709336789,479095452.0,848560934.0,4.5,5,10.0,ma-pa
1709468890,551715655.0,848930270.0,24.78,5,10.0,ma-pa
1709480456,374236531.0,855319042.0,26.59,5,10.0,ma-pa
1709495916,632018448.0,853645849.0,27.33,5,10.0,ma-pa
1709505640,633864794.0,848980874.0,24.53,5,10.0,ma-pa
1709935893,646343280.0,856530761.0,31.23,5,10.0,ma-pa
1709967057,619347422.0,854594439.0,20.13,5,10.0,ma-pa
1709969644,694482302.0,854594439.0,20.4,5,10.0,ma-pa
1709984763,511489823.0,888746679.0,12.77,5,10.0,ma-pa
1709999287,540802585.0,855798853.0,27.55,5,10.0,ma-pa
1710272315,546046880.0,882588051.0,2.7,5,10.0,ma-pa
1710289961,619918782.0,850829030.0,25.58,5,10.0,ma-pa
1710327257,439460970.0,853012737.0,25.17,5,10.0,ma-pa
1710333365,638162906.0,863032461.0,20.28,5,10.0,ma-pa
1711587894,585998250.0,856896178.0,19.65,5,10.0,ma-pa
1711615750,471021587.0,870580833.0,8.92,5,10.0,ma-pa
1711628440,497237125.0,880858470.0,6.62,5,10.0,ma-pa
1711633931,493359990.0,880858470.0,6.92,5,10.0,ma-pa
1711651001,434425384.0,864920292.0,20.54,5,10.0,ma-pa
1711680765,643355348.0,852861890.0,6.01,5,10.0,ma-pa
1711743581,681474210.0,867905921.0,17.52,5,10.0,ma-pa
1711753000,442605589.0,882177447.0,28.98,5,10.0,ma-pa
1711819044,460902341.0,849348980.0,26.46,5,10.0,ma-pa
1711821781,441451467.0,849348980.0,26.12,5,10.0,ma-pa
1711841067,439721225.0,851236124.0,23.85,5,10.0,ma-pa
1711953413,554645412.0,849558526.0,19.03,5,10.0,ma-pa
1711981782,398356073.0,858209430.0,30.78,5,10.0,ma-pa
1712002908,560308714.0,858209430.0,16.15,5,10.0,ma-pa
1712009057,449525632.0,852849162.0,16.72,5,10.0,ma-pa
1712066634,498912884.0,860118819.0,20.81,5,10.0,ma-pa
1712084837,477890327.0,882060764.0,-5.48,5,10.0,ma-pa
1712096311,596662107.0,845781147.0,19.08,5,10.0,ma-pa
1712104721,564030102.0,845781147.0,25.12,5,10.0,ma-pa
1712107783,632605647.0,845781147.0,26.88,5,10.0,ma-pa
1712160818,649907924.0,843494314.0,24.35,5,10.0,ma-pa
1712163176,428418849.0,843494314.0,20.12,5,10.0,ma-pa
1712173700,360188845.0,855322673.0,7.54,5,10.0,ma-pa
1712186937,225916151.0,868747909.0,18.07,5,10.0,ma-pa
1712296305,648129524.0,882587963.0,16.86,5,10.0,ma-pa
1712322812,680944947.0,886171105.0,4.26,5,10.0,ma-pa
1712331728,406847874.0,875403804.0,4.64,5,10.0,ma-pa
1712340606,646399781.0,857951317.0,17.64,5,10.0,ma-pa
1712357654,644036667.0,868169323.0,17.5,5,10.0,ma-pa
1712431759,427035159.0,849185324.0,22.95,5,10.0,ma-pa
1712436644,630719220.0,849185324.0,22.49,5,10.0,ma-pa
1712460013,703124640.0,884843556.0,4.13,5,10.0,ma-pa
1712471338,557003487.0,866040276.0,3.16,5,10.0,ma-pa
1712493366,653543341.0,885367447.0,3.94,5,10.0,ma-pa
1712501481,586936894.0,885367447.0,3.69,5,10.0,ma-pa
1712516333,643095744.0,887208892.0,21.83,5,10.0,ma-pa
1712525362,501796069.0,843023673.0,22.46,5,10.0,ma-pa
1712617471,641730052.0,883218567.0,24.1,5,10.0,ma-pa
1712624414,595264584.0,883218567.0,32.6,5,10.0,ma-pa
1712673634,651380980.0,880018948.0,3.96,5,10.0,ma-pa
1712677644,524079070.0,880018948.0,3.1,5,10.0,ma-pa
1712702719,501922563.0,867593560.0,17.02,5,10.0,ma-pa
1713117965,612506378.0,864498656.0,5.2,5,10.0,ma-pa
1713143820,642830223.0,856426246.0,17.42,5,10.0,ma-pa
1714006280,703437490.0,838600836.0,3.66,5,10.0,ma-pa
1714067631,621072744.0,855059332.0,7.17,5,10.0,ma-pa
1714128965,687555924.0,858204409.0,19.73,5,10.0,ma-pa
1714148764,419851614.0,859475763.0,19.14,5,10.0,ma-pa
1714392297,629828056.0,856007970.0,20.22,5,10.0,ma-pa
1714416790,696151311.0,885517030.0,186.01,5,10.0,ma-pa
1714425822,672925767.0,885517030.0,4.69,5,10.0,ma-pa
1714481430,690649209.0,883061766.0,4.53,5,10.0,ma-pa
1714501672,514798953.0,871892905.0,7.21,5,10.0,ma-pa
1714517042,668249102.0,884162112.0,7.59,5,10.0,ma-pa
1714571971,677220475.0,884366654.0,2.63,5,10.0,ma-pa
1714611587,643771722.0,873152116.0,7.79,5,10.0,ma-pa
1714650706,675979964.0,507616682.0,20.16,5,10.0,ma-pa
1714654804,648125603.0,507616682.0,16.76,5,10.0,ma-pa
1714668353,669939494.0,881668123.0,-2.35,5,10.0,ma-pa
1714681352,507514564.0,881668123.0,6.15,5,10.0,ma-pa
1714744804,549817444.0,878446125.0,1.89,5,10.0,ma-pa
1714824219,603667104.0,847409278.0,21.2,5,10.0,ma-pa
1714850926,614001505.0,889244654.0,2.42,5,10.0,ma-pa
1714855857,586575302.0,889244654.0,1.3,5,10.0,ma-pa
1714874405,131911170.0,881435806.0,1.12,5,10.0,ma-pa
1714939107,265656490.0,851132330.0,18.64,5,10.0,ma-pa
1714947195,220463357.0,851132330.0,21.73,5,10.0,ma-pa
1714976012,379427415.0,852082094.0,24.93,5,10.0,ma-pa
1714993039,325110614.0,852178226.0,24.29,5,10.0,ma-pa
1715011630,464415959.0,852178226.0,17.24,5,10.0,ma-pa
1715021020,98042115.0,857422009.0,21.45,5,10.0,ma-pa
1715031926,536137954.0,857422009.0,18.52,5,10.0,ma-pa
1715050542,211812923.0,857263437.0,-1.4,5,10.0,ma-pa
1715183815,398879387.0,859625828.0,16.82,5,10.0,ma-pa
1715200888,1256863.0,868699739.0,2.62,5,10.0,ma-pa
1715212860,210829.0,856478718.0,-0.77,5,100.0,pi-ma
1715270636,3407870.0,867226905.0,-1.09,5,10.0,ma-pa
1715289362,510133907.0,858627831.0,20.26,5,10.0,ma-pa
